Year,Day,Hour,Minute,proton_density,proton_speed
1999,6,18,36,7.556,403.48
1999,6,18,48,9.925,431.49
1999,6,19,0,9.734,435.67
1999,6,19,12,9.308,448.0
1999,6,19,24,9.611,428.76
1999,6,19,36,9.209,430.28
1999,6,19,48,8.686,428.2
1999,6,20,0,8.546,425.09
1999,6,20,12,7.103,426.34
1999,6,20,24,9.586,431.71
1999,6,20,36,9.184,425.31
1999,6,20,48,9.429,422.94
1999,6,21,0,9.689,416.54
1999,6,21,12,8.408,421.0
1999,6,21,24,8.539,429.68
1999,6,21,36,7.643,430.72
1999,6,21,48,8.253,425.34
1999,6,22,0,8.685,426.78
1999,6,22,12,8.936,424.46
1999,6,22,24,9.062,421.88
1999,6,22,36,6.357,449.66
1999,6,22,48,6.184,464.59
1999,6,23,0,5.716,467.14
1999,6,23,12,5.343,488.12
1999,6,23,24,5.655,494.81
1999,6,23,36,5.369,492.46
1999,6,23,48,5.159,492.91
1999,7,0,0,5.332,488.97
1999,7,0,12,5.641,483.85
1999,7,0,24,5.852,486.01
1999,7,0,36,5.11,499.67
1999,7,0,48,5.944,487.23
1999,7,1,0,6.479,487.7
1999,7,1,12,5.454,499.67
1999,7,1,24,5.304,499.34
1999,7,1,36,5.163,492.31
1999,7,1,48,5.103,498.8
1999,7,2,0,4.919,497.94
1999,7,2,12,4.721,509.19
1999,7,2,24,4.778,493.08
1999,7,2,36,4.843,490.66
1999,7,2,48,5.265,487.22
1999,7,3,0,4.601,484.34
1999,7,3,12,4.511,487.93
1999,7,3,24,4.432,490.83
1999,7,3,36,5.67,474.22
1999,7,3,48,5.87,470.79
1999,7,4,0,4.942,490.24
1999,7,4,12,4.678,483.65
1999,7,4,24,5.083,457.5
1999,7,4,36,5.185,460.24
1999,7,4,48,5.144,462.82
1999,7,5,0,5.373,472.5
1999,7,5,12,5.309,478.78
1999,7,5,24,5.308,477.57
1999,7,5,36,4.899,481.54
1999,7,5,48,5.082,485.08
1999,7,6,0,5.102,484.36
1999,7,6,12,5.402,474.67
1999,7,6,24,5.721,487.46
1999,7,6,36,6.141,476.0
1999,7,6,48,6.089,480.86
1999,7,7,0,6.023,469.05
1999,7,7,12,5.785,466.86
1999,7,7,24,5.548,468.48
1999,7,7,36,6.307,462.9
1999,7,7,48,5.803,464.95
1999,7,8,0,5.784,465.62
1999,7,8,12,6.291,462.43
1999,7,8,24,6.192,469.89
1999,7,8,36,6.138,473.42
1999,7,8,48,6.099,474.8
1999,7,9,0,6.457,469.26
1999,7,9,12,5.972,469.85
1999,7,9,24,5.896,465.33
1999,7,9,36,5.953,462.93
1999,7,9,48,5.97,458.0
1999,7,10,0,6.049,454.09
1999,7,10,12,6.345,450.44
1999,7,10,24,6.129,452.57
1999,7,10,36,6.247,448.42
1999,7,10,48,5.995,452.72
1999,7,11,0,5.988,459.64
